sample_index,timestamp,time_s,source_file,activity_hint,L1_g,L2_g,L3_g,L4_g,L5_g,L6_g,L7_g,L8_g,L9_g,L10_g,L11_g,L12_g,L13_g,L14_g,L15_g,L16_g,L17_g,L18_g,total_g,p_fore_g,p_arch_g,p_heel_g,p_medial_g,p_lateral_g,cop_x_mm,cop_y_mm,cop_ap_norm,cop_ml_norm,cop_ap_dot_norm_s,cop_ml_dot_norm_s,gait_state,stance_phase,tau_proxy_pf_nm,tau_proxy_pf_nm_clipped,activity_pred,quality_flags
471,2026-05-14 23:00:44,23.550000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,6174.000000,3607.000000,0.000000,0.000000,0.000000,0.000000,4755.000000,3017.000000,189.000000,0.000000,151.000000,0.000000,964.000000,942.000000,482.000000,0.000000,20281.000000,9781.000000,7961.000000,2539.000000,20281.000000,0.000000,53.273332,74.288750,0.174502,-0.338358,0.483895,-0.391369,LoadingResponse,0.461538,0.000000,0.000000,sittostand,
472,2026-05-14 23:00:44,23.600000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,5509.000000,2898.000000,0.000000,0.000000,29.000000,0.000000,4202.000000,2445.000000,137.000000,0.000000,483.000000,0.000000,993.000000,1051.000000,681.000000,0.000000,18428.000000,8407.000000,6813.000000,3208.000000,18399.000000,29.000000,53.749202,79.054965,0.196617,-0.350313,0.442299,-0.239101,LoadingResponse,0.538462,0.633309,0.633309,sittostand,
473,2026-05-14 23:00:44,23.650000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,5509.000000,2898.000000,0.000000,0.000000,29.000000,0.000000,4202.000000,2445.000000,137.000000,0.000000,483.000000,0.000000,993.000000,1051.000000,681.000000,0.000000,18428.000000,8407.000000,6813.000000,3208.000000,18399.000000,29.000000,53.749202,79.054965,0.196617,-0.350313,0.000000,0.000000,LoadingResponse,0.615385,0.633309,0.633309,sittostand,
474,2026-05-14 23:00:44,23.700000,2026-5-14_sit to stand_left.csv,sittostand,110.000000,0.000000,5045.000000,2297.000000,0.000000,0.000000,171.000000,0.000000,3736.000000,2145.000000,120.000000,0.000000,680.000000,0.000000,1016.000000,1226.000000,854.000000,0.000000,17400.000000,7452.000000,6172.000000,3776.000000,17119.000000,281.000000,53.938976,84.987846,0.224146,-0.355080,0.550564,-0.095352,LoadingResponse,0.692308,1.588593,1.500000,sittostand,
475,2026-05-14 23:00:44,23.750000,2026-5-14_sit to stand_left.csv,sittostand,325.000000,0.000000,5122.000000,2385.000000,0.000000,0.000000,273.000000,0.000000,3854.000000,2242.000000,195.000000,0.000000,732.000000,0.000000,990.000000,1223.000000,817.000000,0.000000,18158.000000,7832.000000,6564.000000,3762.000000,17560.000000,598.000000,53.237876,86.574104,0.231506,-0.337467,0.147203,0.352268,LoadingResponse,0.769231,1.934193,1.500000,sittostand,
476,2026-05-14 23:00:44,23.800000,2026-5-14_sit to stand_left.csv,sittostand,246.000000,0.000000,5321.000000,2564.000000,0.000000,0.000000,50.000000,0.000000,4086.000000,2356.000000,175.000000,0.000000,663.000000,0.000000,1045.000000,1126.000000,789.000000,0.000000,18421.000000,8131.000000,6667.000000,3623.000000,18125.000000,296.000000,53.576506,83.193574,0.215820,-0.345974,-0.313709,-0.170145,LoadingResponse,0.846154,1.364640,1.364640,sittostand,
477,2026-05-14 23:00:44,23.850000,2026-5-14_sit to stand_left.csv,sittostand,246.000000,0.000000,5321.000000,2564.000000,0.000000,0.000000,50.000000,0.000000,4086.000000,2356.000000,175.000000,0.000000,663.000000,0.000000,1045.000000,1126.000000,789.000000,0.000000,18421.000000,8131.000000,6667.000000,3623.000000,18125.000000,296.000000,53.576506,83.193574,0.215820,-0.345974,0.000000,0.000000,LoadingResponse,0.923077,1.364640,1.364640,sittostand,
478,2026-05-14 23:00:44,23.900000,2026-5-14_sit to stand_left.csv,sittostand,72.000000,0.000000,5431.000000,2829.000000,0.000000,0.000000,0.000000,0.000000,4379.000000,2655.000000,184.000000,0.000000,235.000000,0.000000,934.000000,956.000000,531.000000,0.000000,18206.000000,8332.000000,7218.000000,2656.000000,18134.000000,72.000000,53.733305,76.397462,0.184287,-0.349913,-0.630671,-0.078783,LoadingResponse,1.000000,0.161403,0.161403,sittostand,
479,2026-05-14 23:00:44,23.950000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,5333.000000,2656.000000,0.000000,0.000000,0.000000,0.000000,4149.000000,2096.000000,0.000000,0.000000,0.000000,0.000000,429.000000,330.000000,0.000000,0.000000,14993.000000,7989.000000,6245.000000,759.000000,14993.000000,0.000000,51.962440,65.141966,0.132062,-0.305425,-1.044497,0.889770,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
480,2026-05-14 23:00:44,24.000000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,5333.000000,2656.000000,0.000000,0.000000,0.000000,0.000000,4149.000000,2096.000000,0.000000,0.000000,0.000000,0.000000,429.000000,330.000000,0.000000,0.000000,14993.000000,7989.000000,6245.000000,759.000000,14993.000000,0.000000,51.962440,65.141966,0.132062,-0.305425,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
481,2026-05-14 23:00:44,24.050000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,3674.000000,1215.000000,0.000000,0.000000,0.000000,0.000000,2330.000000,725.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7944.000000,4889.000000,3055.000000,0.000000,7944.000000,0.000000,49.751935,58.338026,0.100492,-0.249892,-0.631398,1.110667,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
482,2026-05-14 23:00:44,24.100000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,1482.000000,0.000000,0.000000,0.000000,0.000000,0.000000,535.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2017.000000,1482.000000,535.000000,0.000000,2017.000000,0.000000,46.937139,49.820000,0.060969,-0.179177,-0.790463,1.414292,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
483,2026-05-14 23:00:44,24.150000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,326.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,326.000000,326.000000,0.000000,0.000000,326.000000,0.000000,40.680000,49.820000,0.060969,-0.021982,0.000000,3.143896,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
484,2026-05-14 23:00:45,24.200000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,326.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,326.000000,326.000000,0.000000,0.000000,326.000000,0.000000,40.680000,49.820000,0.060969,-0.021982,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
485,2026-05-14 23:00:45,24.250000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,244.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,244.000000,244.000000,0.000000,0.000000,244.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
486,2026-05-14 23:00:45,24.300000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,96.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.000000,96.000000,0.000000,0.000000,96.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
487,2026-05-14 23:00:45,24.350000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,64.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64.000000,64.000000,0.000000,0.000000,64.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
488,2026-05-14 23:00:45,24.400000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,150.000000,150.000000,0.000000,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
489,2026-05-14 23:00:45,24.450000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.000000,70.000000,0.000000,0.000000,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
490,2026-05-14 23:00:45,24.500000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.000000,80.000000,0.000000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
491,2026-05-14 23:00:45,24.550000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.000000,80.000000,0.000000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
492,2026-05-14 23:00:45,24.600000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.000000,80.000000,0.000000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
493,2026-05-14 23:00:45,24.650000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,103.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.000000,103.000000,0.000000,0.000000,103.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
494,2026-05-14 23:00:45,24.700000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,343.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,441.000000,343.000000,98.000000,0.000000,441.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
495,2026-05-14 23:00:45,24.750000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,4986.000000,989.000000,0.000000,0.000000,0.000000,0.000000,5762.000000,1808.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13545.000000,5975.000000,7570.000000,0.000000,13545.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
496,2026-05-14 23:00:45,24.800000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,5787.000000,3741.000000,0.000000,0.000000,0.000000,0.000000,6189.000000,4519.000000,0.000000,0.000000,0.000000,0.000000,1532.000000,974.000000,0.000000,0.000000,22742.000000,9528.000000,10708.000000,2506.000000,22742.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
497,2026-05-14 23:00:45,24.850000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,5787.000000,3741.000000,0.000000,0.000000,0.000000,0.000000,6189.000000,4519.000000,0.000000,0.000000,0.000000,0.000000,1532.000000,974.000000,0.000000,0.000000,22742.000000,9528.000000,10708.000000,2506.000000,22742.000000,0.000000,54.940786,71.601277,0.162033,-0.380248,0.000000,0.000000,InitialContact,0.000000,0.000000,0.000000,sittostand,
498,2026-05-14 23:00:45,24.900000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,5618.000000,3748.000000,0.000000,0.000000,0.000000,0.000000,4874.000000,3496.000000,477.000000,0.000000,822.000000,0.000000,1650.000000,1710.000000,1411.000000,0.000000,23806.000000,9366.000000,8847.000000,5593.000000,23806.000000,0.000000,55.256861,87.053400,0.233730,-0.388189,1.433939,-0.158812,InitialContact,0.069444,2.645310,1.500000,sittostand,
499,2026-05-14 23:00:45,24.950000,2026-5-14_sit to stand_left.csv,sittostand,423.000000,0.000000,3743.000000,1792.000000,0.000000,0.000000,798.000000,0.000000,3218.000000,1502.000000,104.000000,0.000000,1782.000000,0.000000,1355.000000,1983.000000,1850.000000,0.000000,18550.000000,5958.000000,5622.000000,6970.000000,17329.000000,1221.000000,54.619304,108.742694,0.334367,-0.372172,2.012741,0.320340,LoadingResponse,0.138889,5.922076,1.500000,sittostand,
500,2026-05-14 23:00:45,25.000000,2026-5-14_sit to stand_left.csv,sittostand,423.000000,0.000000,3743.000000,1792.000000,0.000000,0.000000,798.000000,0.000000,3218.000000,1502.000000,104.000000,0.000000,1782.000000,0.000000,1355.000000,1983.000000,1850.000000,0.000000,18550.000000,5958.000000,5622.000000,6970.000000,17329.000000,1221.000000,54.619304,108.742694,0.334367,-0.372172,0.000000,0.000000,LoadingResponse,0.208333,5.922076,1.500000,sittostand,
501,2026-05-14 23:00:45,25.050000,2026-5-14_sit to stand_left.csv,sittostand,1528.000000,0.000000,1918.000000,0.000000,0.000000,0.000000,2046.000000,0.000000,1875.000000,0.000000,0.000000,0.000000,2614.000000,0.000000,835.000000,1733.000000,1865.000000,0.000000,14414.000000,3446.000000,3921.000000,7047.000000,10840.000000,3574.000000,49.882139,143.586795,0.496041,-0.253163,3.233491,2.380186,MidStance,0.277778,9.421170,1.500000,sittostand,
502,2026-05-14 23:00:45,25.100000,2026-5-14_sit to stand_left.csv,sittostand,2276.000000,0.000000,933.000000,0.000000,0.000000,0.000000,2692.000000,0.000000,1133.000000,0.000000,0.000000,0.000000,3217.000000,0.000000,0.000000,335.000000,993.000000,0.000000,11579.000000,3209.000000,3825.000000,4545.000000,6611.000000,4968.000000,40.922028,162.459594,0.583610,-0.028062,1.751373,4.502003,MidStance,0.347222,9.665169,1.500000,sittostand,
503,2026-05-14 23:00:45,25.150000,2026-5-14_sit to stand_left.csv,sittostand,2276.000000,0.000000,933.000000,0.000000,0.000000,0.000000,2692.000000,0.000000,1133.000000,0.000000,0.000000,0.000000,3217.000000,0.000000,0.000000,335.000000,993.000000,0.000000,11579.000000,3209.000000,3825.000000,4545.000000,6611.000000,4968.000000,40.922028,162.459594,0.583610,-0.028062,0.000000,0.000000,MidStance,0.416667,9.665169,1.500000,sittostand,
504,2026-05-14 23:00:46,25.200000,2026-5-14_sit to stand_left.csv,sittostand,2794.000000,254.000000,730.000000,0.000000,0.000000,0.000000,3079.000000,0.000000,755.000000,0.000000,0.000000,0.000000,3231.000000,304.000000,0.000000,31.000000,453.000000,0.000000,11631.000000,3778.000000,3834.000000,4019.000000,5200.000000,6431.000000,35.668885,172.340549,0.629457,0.103909,0.916941,2.639439,MidStance,0.486111,10.811396,1.500000,sittostand,
505,2026-05-14 23:00:46,25.250000,2026-5-14_sit to stand_left.csv,sittostand,4588.000000,1190.000000,338.000000,0.000000,0.000000,0.000000,4043.000000,148.000000,358.000000,0.000000,0.000000,0.000000,3341.000000,1205.000000,0.000000,0.000000,0.000000,0.000000,15211.000000,6116.000000,4549.000000,4546.000000,4037.000000,11174.000000,29.033874,188.610953,0.704951,0.270597,1.509874,3.333757,TerminalStance,0.555556,16.514022,1.500000,sittostand,
506,2026-05-14 23:00:46,25.300000,2026-5-14_sit to stand_left.csv,sittostand,4588.000000,1190.000000,338.000000,0.000000,0.000000,0.000000,4043.000000,148.000000,358.000000,0.000000,0.000000,0.000000,3341.000000,1205.000000,0.000000,0.000000,0.000000,0.000000,15211.000000,6116.000000,4549.000000,4546.000000,4037.000000,11174.000000,29.033874,188.610953,0.704951,0.270597,0.000000,0.000000,TerminalStance,0.625000,16.514022,1.500000,sittostand,
507,2026-05-14 23:00:46,25.350000,2026-5-14_sit to stand_left.csv,sittostand,5592.000000,1722.000000,359.000000,0.000000,0.000000,0.000000,4684.000000,576.000000,260.000000,0.000000,0.000000,0.000000,3414.000000,1584.000000,0.000000,0.000000,0.000000,0.000000,18191.000000,7673.000000,5520.000000,4998.000000,4033.000000,14158.000000,27.484111,192.126072,0.721261,0.309531,0.326199,0.778678,TerminalStance,0.694444,20.362899,1.500000,sittostand,
508,2026-05-14 23:00:46,25.400000,2026-5-14_sit to stand_left.csv,sittostand,6462.000000,2219.000000,356.000000,0.000000,0.000000,0.000000,4852.000000,891.000000,55.000000,0.000000,0.000000,0.000000,3084.000000,1863.000000,0.000000,0.000000,0.000000,0.000000,19782.000000,9037.000000,5798.000000,4947.000000,3495.000000,16287.000000,25.650041,195.504783,0.736938,0.355608,0.313540,0.921527,TerminalStance,0.763889,22.785227,1.500000,sittostand,
509,2026-05-14 23:00:46,25.450000,2026-5-14_sit to stand_left.csv,sittostand,6462.000000,2219.000000,356.000000,0.000000,0.000000,0.000000,4852.000000,891.000000,55.000000,0.000000,0.000000,0.000000,3084.000000,1863.000000,0.000000,0.000000,0.000000,0.000000,19782.000000,9037.000000,5798.000000,4947.000000,3495.000000,16287.000000,25.650041,195.504783,0.736938,0.355608,0.000000,0.000000,TerminalStance,0.833333,22.785227,1.500000,sittostand,
510,2026-05-14 23:00:46,25.500000,2026-5-14_sit to stand_left.csv,sittostand,6875.000000,2346.000000,366.000000,0.000000,0.000000,0.000000,4843.000000,1000.000000,0.000000,0.000000,0.000000,0.000000,3006.000000,1840.000000,0.000000,0.000000,85.000000,0.000000,20361.000000,9587.000000,5843.000000,4931.000000,3457.000000,16904.000000,25.217767,196.023240,0.739343,0.366467,0.048112,0.217196,PreSwing,0.902778,23.553427,1.500000,sittostand,
511,2026-05-14 23:00:46,25.550000,2026-5-14_sit to stand_left.csv,sittostand,6875.000000,2346.000000,366.000000,0.000000,0.000000,0.000000,4843.000000,1000.000000,0.000000,0.000000,0.000000,0.000000,3006.000000,1840.000000,0.000000,0.000000,85.000000,0.000000,20361.000000,9587.000000,5843.000000,4931.000000,3457.000000,16904.000000,25.217767,196.023240,0.739343,0.366467,0.000000,0.000000,PreSwing,0.972222,23.553427,1.500000,sittostand,
512,2026-05-14 23:00:46,25.600000,2026-5-14_sit to stand_left.csv,sittostand,8719.000000,2966.000000,429.000000,0.000000,0.000000,0.000000,6541.000000,1505.000000,0.000000,0.000000,0.000000,0.000000,4354.000000,2138.000000,0.000000,86.000000,1165.000000,0.000000,27903.000000,12114.000000,8046.000000,7743.000000,6034.000000,21869.000000,27.442234,195.551937,0.737156,0.310583,-0.043736,-1.117682,PreSwing,1.000000,32.151752,1.500000,sittostand,
513,2026-05-14 23:00:46,25.650000,2026-5-14_sit to stand_left.csv,sittostand,8719.000000,2966.000000,429.000000,0.000000,0.000000,0.000000,6541.000000,1505.000000,0.000000,0.000000,0.000000,0.000000,4354.000000,2138.000000,0.000000,86.000000,1165.000000,0.000000,27903.000000,12114.000000,8046.000000,7743.000000,6034.000000,21869.000000,27.442234,195.551937,0.737156,0.310583,0.000000,0.000000,PreSwing,1.000000,32.151752,1.500000,sittostand,
